2026-08-30 20:33:25	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:26	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:26	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:26	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:26	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:26	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:27	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:27	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:27	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:27	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:27	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:28	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:28	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:28	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:28	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:28	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:29	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:29	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:29	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:29	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:29	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace TTL scan	{"active_total": 0, "expired": 0}
2026-08-30 20:33:30	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:31	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:31	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:31	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:31	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:31	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:32	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:32	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:32	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:32	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:32	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
